date,temp,rh,pop,wDir,wSpeed
2015011105, -12, 66, 0.00, 34, 1
2015011106, -9, 68, 0.00, 9, 3
2015011107, -12, 63, 0.00, 298, 0
2015011108, -10, 71, 0.00, 340, 3
2015011109, -7, 57, 0.00, 28, 0
2015011110, -1, 45, 0.00, 329, 0
2015011111, 0, 32, 0.00, 150, 0
2015011112, 4, 27, 0.00, 94, 4
2015011113, 5, 27, 0.00, 145, 3
2015011114, 5, 25, 0.00, 153, 3
2015011115, 4, 21, 0.00, 187, 1
2015011116, 4, 21, 0.00, 113, 1
2015011117, 2, 24, 0.00, 91, 0
2015011118, -1, 36, 0.00, 74, 0
2015011119, -5, 39, 0.00, 292, 0
2015011120, -5, 46, 0.00, 17, 2
2015011121, -6, 47, 0.00, 6, 2
2015011122, -9, 48, 0.00, 11, 0
2015011123     ,999999,999999,999999,999999,999999
2015011200, -9, 54, 0.00, 320, 2
2015011201, -8, 56, 0.00, 315, 3
2015011202, -11, 63, 0.00, 317, 2
2015011203, -10, 60, 0.00, 312, 2
2015011204, -14, 67, 0.00, 3, 0
2015011205, -13, 61, 0.00, 346, 0
2015011206, -13, 67, 0.00, 334, 2
2015011207, -13, 67, 0.00, 337, 2
2015011208, -12, 65, 0.00, 11, 2
2015011209, -13, 66, 0.00, 334, 0
2015011210, -4, 46, 0.00, 20, 2
2015011211, -1, 32, 0.00, 207, 0
2015011212, 2, 28, 0.00, 105, 2
2015011213, 1, 24, 0.00, 88, 1
2015011214, 4, 25, 0.00, 113, 4
2015011215, 3, 22, 0.00, 94, 1
2015011216, 3, 21, 0.00, 102, 0
2015011217, 3, 25, 0.00, 111, 2
2015011218, -1, 28, 0.00, 105, 2
2015011219, 0, 33, 0.00, 298, 0
2015011220, -5, 37, 0.00, 278, 0
2015011221, -7, 42, 0.00, 315, 0
2015011222, -8, 47, 0.00, 303, 0
2015011223     ,999999,999999,999999,999999,999999
2015011300, -9, 52, 0.00, 292, 0
2015011301, -8, 58, 0.00, 23, 2
2015011302, -9, 62, 0.00, 323, 0
2015011303, -12, 63, 0.00, 309, 0
2015011304, -12, 65, 0.00, 60, 0
2015011305, -13, 68, 0.00, 292, 0
2015011306, -13, 72, 0.00, 108, 0
2015011307, -11, 74, 0.00, 255, 0
2015011308, -12, 75, 0.00, 187, 0
2015011309, -10, 74, 0.00, 326, 0
2015011310, -5, 59, 0.00, 26, 0
2015011311, -4, 45, 0.00, 173, 0
2015011312, 0, 45, 0.00, 77, 3
2015011313, -1, 41, 0.00, 88, 1
2015011314, 2, 42, 0.00, 85, 2
2015011315, 0, 38, 0.00, 150, 2
2015011316, 2, 40, 0.00, 139, 2
2015011317, -1, 42, 0.00, 105, 0
