date,temp,rh,pop,wDir,wSpeed
2015011117, 5, 18, 0.00, 119, 1
2015011118, 6, 22, 0.00, 145, 6
2015011119, 4, 26, 0.00, 179, 6
2015011120, 1, 26, 0.00, 54, 0
2015011121, -1, 29, 0.00, 108, 1
2015011122, 1, 31, 0.00, 111, 3
2015011123     ,999999,999999,999999,999999,999999
2015011200, -1, 29, 0.00, 119, 1
2015011201, -1, 30, 0.00, 119, 1
2015011202, -2, 32, 0.00, 142, 1
2015011203, -2, 33, 0.00, 156, 0
2015011204, -3, 45, 0.00, 159, 2
2015011205, -6, 47, 0.00, 116, 0
2015011206, -4, 51, 0.00, 0, 2
2015011207, -7, 52, 0.00, 102, 0
2015011208, -6, 49, 0.00, 111, 0
2015011209, -4, 52, 0.00, 105, 3
2015011210, -4, 48, 0.00, 162, 0
2015011211, 0, 49, 0.00, 193, 0
2015011212, -1, 54, 0.00, 215, 3
2015011213, 0, 54, 0.00, 218, 2
2015011214, 2, 51, 0.00, 235, 5
2015011215, 3, 51, 0.00, 241, 6
2015011216, 1, 50, 0.00, 201, 3
2015011217, 1, 51, 0.00, 201, 1
2015011218, 1, 57, 0.00, 201, 4
2015011219, -1, 58, 0.00, 179, 2
2015011220, 0, 63, 0.00, 204, 4
2015011221, -3, 60, 0.00, 190, 3
2015011222, -3, 61, 0.00, 190, 3
2015011223     ,999999,999999,999999,999999,999999
2015011300, -5, 58, 0.00, 215, 2
2015011301, -3, 61, 0.00, 88, 0
2015011302, -3, 54, 0.00, 272, 0
2015011303, -5, 51, 0.00, 74, 0
2015011304, -5, 50, 0.00, 128, 0
2015011305, -5, 41, 0.00, 179, 1
2015011306, -2, 40, 0.00, 108, 2
2015011307, -3, 49, 0.00, 9, 2
2015011308, -6, 71, 0.00, 34, 2
2015011309, -2, 60, 0.00, 85, 2
2015011310, 1, 42, 0.00, 54, 2
2015011311, 1, 36, 0.00, 224, 3
2015011312, 2, 21, 0.00, 210, 5
2015011313, 3, 18, 0.00, 204, 8
2015011314, 6, 21, 0.00, 207, 10
2015011315, 4, 21, 0.00, 244, 6
2015011316, 3, 25, 0.00, 218, 5
2015011317, 2, 25, 0.00, 181, 3
2015011318, 0, 28, 0.00, 207, 2
2015011319, 1, 36, 0.00, 221, 6
2015011320, -1, 40, 0.00, 207, 3
2015011321, 0, 48, 0.00, 162, 5
2015011322, -3, 54, 0.00, 190, 2
2015011323     ,999999,999999,999999,999999,999999
2015011400, -2, 65, 0.00, 196, 6
2015011401, -3, 66, 0.00, 187, 4
2015011402, -3, 77, 0.00, 201, 4
2015011403, -6, 87, 0.00, 196, 3
2015011404, -4, 94, 0.00, 147, 3
2015011405, -6, 90, 0.00, 156, 3
2015011406, -6, 90, 0.00, 162, 2
2015011407, -4, 92, 0.00, 153, 3
2015011408, -4, 88, 0.00, 173, 3
2015011409, -5, 76, 0.00, 184, 1
2015011410, -1, 71, 0.00, 20, 2
2015011411, 1, 64, 0.00, 170, 2
2015011412, 3, 49, 0.00, 207, 2
2015011413, 5, 42, 0.00, 281, 3
2015011414, 6, 38, 0.00, 227, 3
2015011415, 8, 34, 0.00, 317, 2
2015011416, 7, 33, 0.00, 272, 3
2015011417, 6, 31, 0.00, 292, 6
2015011418, 3, 33, 0.00, 300, 3
2015011419, 1, 37, 0.00, 79, 0
2015011420, 2, 41, 0.00, 332, 3
2015011421, 2, 44, 0.00, 235, 3
2015011422, 1, 48, 0.00, 71, 4
2015011423     ,999999,999999,999999,999999,999999
2015011500, -2, 50, 0.00, 275, 0
2015011501, 0, 53, 0.00, 286, 2
2015011502, -1, 58, 0.00, 332, 2
2015011503, -2, 71, 0.00, 309, 2
2015011504, -3, 72, 0.00, 96, 2
2015011505, -5, 66, 0.00, 111, 0
2015011506, -6, 65, 0.00, 181, 0
2015011507, -4, 69, 0.00, 187, 4
2015011508, -5, 78, 0.00, 179, 2
2015011509, -4, 73, 0.00, 167, 2
2015011510, -1, 67, 0.00, 133, 4
2015011511, 2, 52, 0.00, 62, 3
2015011512, 4, 44, 0.00, 196, 4
2015011513, 3, 38, 0.00, 227, 4
2015011514, 4, 36, 0.00, 258, 4
2015011515, 6, 36, 0.00, 241, 4
2015011516, 4, 35, 0.00, 315, 0
2015011517, 5, 41, 0.00, 60, 0
2015011518, 3, 36, 0.00, 295, 9
2015011519, 0, 37, 0.00, 300, 3
2015011520, -1, 42, 0.00, 275, 3
2015011521, -1, 47, 0.00, 337, 1
2015011522, 1, 46, 0.00, 337, 5
2015011523     ,999999,999999,999999,999999,999999
2015011600, 0, 48, 0.00, 340, 5
2015011601, -1, 49, 0.00, 317, 4
2015011602, -1, 49, 0.00, 215, 3
2015011603, 0, 49, 0.00, 247, 3
2015011604, -3, 47, 0.00, 224, 1
2015011605, -1, 51, 0.00, 221, 4
2015011606, -2, 53, 0.00, 255, 3
2015011607, -4, 49, 0.00, 235, 1
2015011608, -3, 57, 0.00, 0, 2
2015011609, -4, 52, 0.00, 40, 0
2015011610, -3, 50, 0.00, 337, 1
2015011611, 1, 44, 0.00, 334, 5
2015011612, 1, 35, 0.00, 0, 7
2015011613, 2, 31, 0.00, 349, 7
2015011614, 3, 22, 0.00, 11, 6
2015011615, 2, 17, 0.00, 3, 3
2015011616, 4, 17, 0.00, 340, 5
2015011617, 1, 15, 0.00, 3, 4
2015011618, 2, 21, 0.00, 20, 6
2015011619, 1, 23, 0.00, 48, 5
2015011620, -1, 19, 0.00, 31, 2
2015011621, -1, 26, 0.00, 210, 4
2015011622, -1, 27, 0.00, 258, 3
2015011623     ,999999,999999,999999,999999,999999
2015011700, -1, 25, 0.00, 326, 2
2015011701, -4, 29, 0.00, 96, 0
2015011702, -4, 31, 0.00, 133, 3
2015011703, -7, 30, 0.00, 139, 3
2015011704, -6, 32, 0.00, 193, 3
2015011705, -5, 49, 0.00, 173, 5
2015011706, -4, 53, 0.00, 173, 5
2015011707, -6, 52, 0.00, 176, 3
2015011708, -7, 54, 0.00, 181, 3
2015011709, -5, 58, 0.00, 187, 5
2015011710, -1, 48, 0.00, 170, 7
2015011711, 0, 42, 0.00, 213, 7
2015011712, 0, 39, 0.00, 238, 9
2015011713, 0, 38, 0.00, 187, 9
2015011714, -1, 34, 0.00, 179, 5
2015011715, 0, 31, 0.00, 201, 4
