date,temp,rh,pop,wDir,wSpeed
2015011022, -3, 32, 999999, 350, 0
2015011023     ,999999,999999,999999,999999,999999
2015011100, -3, 34, 999999, 346, 2
2015011101, -6, 37, 999999, 259, 2
2015011102, -5, 40, 999999, 266, 3
2015011103, -5, 36, 999999, 0, 0
2015011104, -5, 38, 999999, 0, 0
2015011105, -5, 35, 999999, 6, 0
2015011106, -5, 45, 999999, 0, 0
2015011107, -7, 50, 999999, 323, 3
2015011108, -8, 50, 999999, 355, 2
2015011109, -7, 49, 999999, 312, 0
2015011110, 1, 32, 999999, 0, 0
2015011111, 0, 25, 999999, 0, 0
2015011112, 3, 25, 999999, 13, 2
2015011113, 5, 24, 999999, 12, 2
2015011114, 5, 23, 999999, 35, 3
2015011115, 6, 23, 999999, 0, 0
2015011116, 6, 23, 999999, 0, 0
2015011117, 5, 23, 999999, 0, 0
2015011118, 1, 29, 999999, 255, 3
2015011119, -1, 34, 999999, 250, 3
2015011120, -4, 35, 999999, 250, 1
2015011121, -2, 37, 999999, 250, 3
2015011122, -3, 34, 999999, 299, 0
2015011123     ,999999,999999,999999,999999,999999
2015011200, -4, 42, 999999, 333, 3
2015011201, -6, 50, 999999, 289, 2
2015011202, -7, 52, 999999, 239, 2
2015011203, -7, 57, 999999, 280, 2
2015011204, -9, 52, 999999, 243, 0
2015011205, -8, 60, 999999, 291, 2
2015011206, -9, 56, 999999, 308, 1
2015011207, -10, 55, 999999, 296, 1
2015011208, -10, 59, 999999, 303, 1
2015011209, -7, 61, 999999, 305, 2
2015011210, -4, 52, 999999, 304, 3
2015011211, -4, 47, 999999, 314, 0
2015011212, 0, 44, 999999, 37, 3
2015011213, -2, 39, 999999, 17, 0
2015011214, 1, 39, 999999, 79, 0
2015011215, 0, 33, 999999, 0, 0
2015011216, -1, 35, 999999, 300, 0
2015011217, 1, 40, 999999, 0, 0
2015011218, -3, 42, 999999, 310, 0
2015011219, -5, 45, 999999, 276, 0
2015011220, -4, 49, 999999, 0, 0
2015011221, -5, 53, 999999, 256, 2
2015011222, -6, 55, 999999, 286, 0
2015011223     ,999999,999999,999999,999999,999999
2015011300, -9, 59, 999999, 171, 0
2015011301, -6, 59, 999999, 292, 2
2015011302, -9, 58, 999999, 301, 1
2015011303, -6, 60, 999999, 309, 3
2015011304, -6, 64, 999999, 307, 2
2015011305, -8, 67, 999999, 302, 2
2015011306, -9, 69, 999999, 280, 2
2015011307, -11, 71, 999999, 306, 1
2015011308, -10, 70, 999999, 131, 0
2015011309, -11, 71, 999999, 331, 0
2015011310, -5, 64, 999999, 320, 0
2015011311, -5, 54, 999999, 291, 0
2015011312, -3, 47, 999999, 347, 0
2015011313, -2, 42, 999999, 41, 0
2015011314, 1, 42, 999999, 350, 0
2015011315, -1, 38, 999999, 15, 0
2015011316, 1, 40, 999999, 324, 3
2015011317, 1, 43, 999999, 0, 0
2015011318, -1, 47, 999999, 240, 2
2015011319, -5, 51, 999999, 276, 1
2015011320, -3, 52, 999999, 0, 0
2015011321, -3, 56, 999999, 273, 2
2015011322, -2, 56, 999999, 277, 3
2015011323     ,999999,999999,999999,999999,999999
2015011400, -4, 54, 999999, 165, 0
2015011401, -2, 56, 999999, 239, 0
2015011402, -3, 60, 999999, 285, 2
2015011403, -4, 63, 999999, 319, 2
2015011404, -8, 63, 999999, 194, 0
2015011405, -9, 68, 999999, 307, 1
2015011406, -6, 71, 999999, 241, 0
2015011407, -7, 71, 999999, 303, 2
2015011408, -7, 74, 999999, 240, 2
2015011409, -8, 69, 999999, 280, 0
2015011410, -5, 69, 999999, 211, 0
2015011411, -2, 49, 999999, 237, 0
2015011412, -1, 44, 999999, 179, 0
2015011413, 3, 42, 999999, 146, 2
2015011414, 2, 36, 999999, 51, 0
2015011415, 1, 37, 999999, 79, 0
2015011416, 1, 38, 999999, 19, 0
2015011417, 2, 43, 999999, 92, 0
2015011418, -2, 49, 999999, 249, 0
2015011419, -4, 53, 999999, 249, 1
2015011420, -3, 59, 999999, 267, 3
2015011421, -6, 59, 999999, 287, 2
2015011422, -3, 62, 999999, 294, 2
2015011423     ,999999,999999,999999,999999,999999
2015011500, -7, 69, 999999, 300, 1
2015011501, -6, 72, 999999, 167, 2
2015011502, -5, 69, 999999, 226, 0
2015011503, -9, 74, 999999, 281, 0
2015011504, -9, 75, 999999, 244, 0
2015011505, -10, 77, 999999, 0, 0
2015011506, -10, 78, 999999, 241, 0
2015011507, -7, 80, 999999, 216, 2
2015011508, -9, 78, 999999, 254, 0
2015011509, -6, 80, 999999, 49, 0
2015011510, -5, 69, 999999, 0, 0
2015011511, -2, 65, 999999, 13, 2
2015011512, -3, 60, 999999, 40, 0
2015011513, -1, 60, 999999, 25, 2
2015011514, -1, 59, 999999, 2, 2
2015011515, 0, 57, 999999, 138, 2
2015011516, 1, 54, 999999, 0, 0
2015011517, 0, 55, 999999, 0, 0
2015011518, -4, 63, 999999, 307, 0
2015011519, -5, 63, 999999, 255, 1
2015011520, -7, 67, 999999, 202, 1
2015011521, -7, 70, 999999, 214, 0
2015011522, -8, 72, 999999, 218, 0
2015011523     ,999999,999999,999999,999999,999999
2015011600, -8, 73, 999999, 329, 1
2015011601, -6, 76, 999999, 167, 2
2015011602, -7, 67, 999999, 219, 0
2015011603, -10, 73, 999999, 241, 0
2015011604, -9, 73, 999999, 209, 0
2015011605, -9, 77, 999999, 276, 2
2015011606, -5, 61, 999999, 350, 3
2015011607, -8, 53, 999999, 337, 0
2015011608, -8, 64, 999999, 236, 2
2015011609, -5, 57, 999999, 312, 5
2015011610, -3, 37, 999999, 313, 4
2015011611, -2, 31, 999999, 356, 4
2015011612, -1, 29, 999999, 2, 1
2015011613, -1, 25, 999999, 29, 2
2015011614, 1, 27, 999999, 35, 3
2015011615, -1, 24, 999999, 33, 1
2015011616, 1, 26, 999999, 17, 4
2015011617, -1, 25, 999999, 72, 0
2015011618, 0, 28, 999999, 352, 0
2015011619, -5, 37, 999999, 282, 3
2015011620, -4, 35, 999999, 318, 4
2015011621, -7, 35, 999999, 324, 2
2015011622, -7, 44, 999999, 264, 2
2015011623     ,999999,999999,999999,999999,999999
2015011700, -8, 48, 999999, 292, 0
2015011701, -10, 52, 999999, 278, 2
2015011702, -12, 52, 999999, 298, 1
2015011703, -10, 56, 999999, 213, 0
2015011704, -11, 48, 999999, 253, 0
2015011705, -13, 56, 999999, 292, 0
2015011706, -12, 61, 999999, 277, 3
2015011707, -12, 59, 999999, 289, 2
2015011708, -11, 64, 999999, 0, 0
2015011709, -8, 54, 999999, 35, 2
2015011710, -8, 45, 999999, 22, 0
2015011711, -5, 38, 999999, 177, 0
2015011712, 0, 33, 999999, 335, 0
2015011713, -2, 28, 999999, 46, 0
2015011714, -1, 28, 999999, 152, 0
2015011715, -1, 27, 999999, 38, 0
2015011716, -1, 26, 999999, 343, 0
2015011717, 1, 30, 999999, 0, 0
2015011718, -2, 29, 999999, 0, 0
2015011719, -3, 30, 999999, 240, 0
2015011720, -3, 31, 999999, 284, 0
2015011721, -3, 33, 999999, 242, 0
2015011722, 0, 39, 999999, 257, 5
2015011723     ,999999,999999,999999,999999,999999
2015011800, -1, 48, 999999, 177, 2
2015011801, -2, 52, 999999, 221, 4
2015011802, -1, 57, 999999, 237, 6
2015011803, -1, 59, 999999, 241, 4
2015011804, -3, 62, 999999, 236, 5
2015011805, -4, 57, 999999, 255, 0
2015011806, -3, 59, 999999, 180, 3
2015011807, -6, 62, 999999, 239, 3
2015011808, -3, 64, 999999, 221, 3
2015011809, -3, 54, 999999, 267, 2
2015011810, 1, 39, 999999, 272, 8
2015011811, 0, 31, 999999, 268, 9
2015011812, 0, 26, 999999, 300, 8
2015011813, 2, 24, 999999, 330, 11
2015011814, 2, 24, 999999, 269, 8
2015011815, 2, 25, 999999, 333, 4
2015011816, -1, 23, 999999, 288, 10
2015011817, -1, 29, 999999, 311, 2
2015011818, -1, 34, 999999, 300, 4
2015011819, -4, 38, 999999, 29, 0
2015011820, -4, 43, 999999, 274, 3
2015011821, -5, 47, 999999, 145, 3
2015011822, -5, 48, 999999, 222, 0
2015011823     ,999999,999999,999999,999999,999999
2015011900, -6, 49, 999999, 239, 2
2015011901, -7, 45, 999999, 274, 0
2015011902, -8, 48, 999999, 341, 0
2015011903, -9, 50, 999999, 338, 0
2015011904, -9, 49, 999999, 275, 1
2015011905, -10, 59, 999999, 262, 2
2015011906, -11, 55, 999999, 279, 1
2015011907, -8, 53, 999999, 337, 3
2015011908, -12, 53, 999999, 272, 0
2015011909, -7, 54, 999999, 293, 3
2015011910, -3, 45, 999999, 328, 3
2015011911, -3, 34, 999999, 330, 0
2015011912, -1, 31, 999999, 83, 1
2015011913, -1, 27, 999999, 28, 1
2015011914, 3, 26, 999999, 32, 2
2015011915, 4, 25, 999999, 60, 3
2015011916, 4, 25, 999999, 357, 2
2015011917, 1, 24, 999999, 349, 0
2015011918, 1, 30, 999999, 253, 2
2015011919, -2, 35, 999999, 257, 4
2015011920, -2, 37, 999999, 238, 0
2015011921, -4, 41, 999999, 253, 3
2015011922, -4, 42, 999999, 259, 3
2015011923     ,999999,999999,999999,999999,999999
2015012000, -7, 44, 999999, 314, 0
2015012001, -4, 44, 999999, 298, 2
2015012002, -7, 44, 999999, 278, 0
2015012003, -5, 43, 999999, 297, 3
2015012004, -10, 47, 999999, 263, 0
2015012005, -9, 49, 999999, 318, 1
2015012006, -8, 43, 999999, 260, 0
2015012007, -9, 45, 999999, 223, 0
2015012008, -9, 56, 999999, 297, 3
2015012009, -7, 54, 999999, 314, 2
2015012010, -1, 38, 999999, 173, 0
2015012011, -2, 31, 999999, 13, 0
2015012012, 1, 35, 999999, 20, 3
2015012013, 0, 27, 999999, 39, 1
2015012014, 2, 23, 999999, 82, 0
2015012015, 5, 25, 999999, 0, 0
2015012016, 5, 24, 999999, 145, 2
2015012017, 4, 26, 999999, 175, 2
2015012018, 2, 28, 999999, 262, 3
2015012019, -1, 28, 999999, 318, 0
2015012020, 1, 30, 999999, 0, 0
2015012021, -1, 31, 999999, 330, 0
2015012022, 1, 35, 999999, 353, 4
2015012023     ,999999,999999,999999,999999,999999
2015012100, -4, 42, 999999, 22, 0
2015012101, -8, 48, 999999, 0, 0
2015012102, -9, 53, 999999, 297, 0
2015012103, -3, 50, 999999, 348, 0
2015012104, -7, 59, 999999, 142, 0
2015012105, -7, 60, 999999, 37, 0
2015012106, -8, 53, 999999, 327, 0
2015012107, -10, 55, 999999, 337, 0
2015012108, -11, 61, 999999, 26, 1
2015012109, -4, 46, 999999, 347, 0
2015012110, -3, 34, 999999, 10, 1
2015012111, -2, 32, 999999, 349, 2
2015012112, -1, 29, 999999, 317, 1
2015012113, 1, 27, 999999, 320, 3
2015012114, -1, 25, 999999, 46, 2
2015012115, 2, 26, 999999, 86, 2
2015012116, 2, 24, 999999, 33, 3
2015012117, -1, 24, 999999, 90, 0
2015012118, 0, 29, 999999, 0, 0
2015012119, -4, 34, 999999, 261, 2
2015012120, -7, 37, 999999, 264, 1
2015012121, -7, 42, 999999, 279, 4
2015012122, -8, 40, 999999, 254, 0
2015012123     ,999999,999999,999999,999999,999999
2015012200, -9, 43, 999999, 267, 0
2015012201, -10, 46, 999999, 5, 0
2015012202, -9, 49, 999999, 288, 3
2015012203, -11, 50, 999999, 163, 0
2015012204, -13, 54, 999999, 252, 0
2015012205, -13, 54, 999999, 298, 0
2015012206, -11, 56, 999999, 251, 0
2015012207, -14, 56, 999999, 309, 0
2015012208, -13, 57, 999999, 342, 0
2015012209, -10, 50, 999999, 316, 0
2015012210, -6, 35, 999999, 0, 0
2015012211, -2, 32, 999999, 90, 0
2015012212, -1, 28, 999999, 29, 2
2015012213, 1, 28, 999999, 39, 2
2015012214, 1, 26, 999999, 2, 2
2015012215, -1, 23, 999999, 15, 0
2015012216, 0, 22, 999999, 36, 0
2015012217, 1, 25, 999999, 52, 2
2015012218, -1, 29, 999999, 0, 0
2015012219, -5, 29, 999999, 259, 0
2015012220, -5, 38, 999999, 253, 3
2015012221, -8, 37, 999999, 259, 1
2015012222, -7, 41, 999999, 307, 2
2015012223     ,999999,999999,999999,999999,999999
2015012300, -10, 41, 999999, 283, 1
2015012301, -8, 42, 999999, 241, 0
2015012302, -10, 42, 999999, 258, 0
2015012303, -10, 41, 999999, 14, 0
2015012304, -8, 49, 999999, 276, 0
2015012305, -12, 49, 999999, 256, 0
2015012306, -11, 49, 999999, 244, 0
2015012307, -10, 47, 999999, 33, 0
2015012308, -9, 50, 999999, 315, 2
2015012309, -10, 50, 999999, 284, 0
2015012310, -3, 37, 999999, 296, 2
2015012311, 0, 30, 999999, 111, 2
2015012312, 1, 29, 999999, 126, 0
2015012313, 2, 25, 999999, 38, 3
2015012314, 2, 21, 999999, 23, 0
2015012315, 5, 21, 999999, 32, 2
2015012316, 4, 19, 999999, 0, 0
2015012317, 2, 20, 999999, 73, 0
2015012318, 2, 25, 999999, 0, 0
2015012319, 0, 30, 999999, 210, 0
2015012320, -3, 30, 999999, 201, 0
2015012321, -4, 36, 999999, 273, 3
2015012322, -4, 38, 999999, 351, 2
2015012323     ,999999,999999,999999,999999,999999
2015012400, -4, 40, 999999, 308, 2
2015012401, -3, 37, 999999, 173, 2
2015012402, -6, 46, 999999, 271, 2
2015012403, -4, 41, 999999, 297, 3
2015012404, -4, 40, 999999, 343, 0
2015012405, -7, 41, 999999, 187, 0
2015012406, -7, 40, 999999, 0, 0
2015012407, -4, 42, 999999, 325, 2
2015012408, -3, 39, 999999, 0, 0
2015012409, -3, 40, 999999, 248, 2
2015012410, -1, 38, 999999, 257, 0
2015012411, -1, 32, 999999, 163, 0
2015012412, 1, 53, 999999, 133, 4
2015012413, -1, 74, 999999, 194, 0
2015012414, 0, 82, 999999, 35, 2
2015012415, 0, 88, 999999, 42, 2
2015012416, -1, 89, 999999, 50, 2
2015012417, -3, 86, 999999, 359, 0
2015012418, -5, 88, 999999, 242, 0
2015012419, -3, 92, 999999, 260, 3
2015012420, -4, 89, 999999, 249, 0
2015012421, -2, 89, 999999, 290, 0
2015012422, -2, 88, 999999, 269, 0
2015012423     ,999999,999999,999999,999999,999999
2015012500, -6, 86, 999999, 253, 0
2015012501, -6, 90, 999999, 244, 2
2015012502, -6, 91, 999999, 250, 3
2015012503, -7, 91, 999999, 227, 2
2015012504, -9, 90, 999999, 265, 1
2015012505, -8, 90, 999999, 177, 0
2015012506, -9, 91, 999999, 281, 1
2015012507, -8, 93, 999999, 352, 2
2015012508, -8, 93, 999999, 340, 2
2015012509, -10, 91, 999999, 0, 0
2015012510, -8, 91, 999999, 146, 0
2015012511, -3, 95, 999999, 308, 0
2015012512, -2, 96, 999999, 8, 3
2015012513, -1, 95, 999999, 67, 0
2015012514, 0, 84, 999999, 124, 2
2015012515, 1, 75, 999999, 133, 2
2015012516, -1, 70, 999999, 108, 0
2015012517, 1, 74, 999999, 66, 2
2015012518, 0, 78, 999999, 88, 0
2015012519, -4, 79, 999999, 344, 0
2015012520, -5, 83, 999999, 298, 0
2015012521, -4, 90, 999999, 0, 0
2015012522, -6, 90, 999999, 336, 0
2015012523     ,999999,999999,999999,999999,999999
2015012600, -4, 92, 999999, 0, 0
2015012601, -7, 92, 999999, 243, 4
2015012602, -9, 91, 999999, 246, 1
2015012603, -8, 92, 999999, 205, 0
2015012604, -9, 91, 999999, 222, 0
2015012605, -7, 94, 999999, 353, 2
2015012606, -10, 91, 999999, 253, 1
2015012607, -9, 92, 999999, 304, 0
2015012608, -10, 91, 999999, 256, 0
2015012609, -8, 92, 999999, 224, 0
2015012610, -5, 93, 999999, 180, 0
2015012611, 0, 78, 999999, 320, 3
2015012612, -1, 43, 999999, 354, 9
2015012613, 1, 39, 999999, 13, 11
2015012614, -1, 34, 999999, 7, 6
2015012615, -1, 31, 999999, 345, 4
2015012616, -1, 30, 999999, 340, 7
2015012617, -1, 30, 999999, 328, 5
2015012618, -2, 32, 999999, 346, 1
2015012619, -3, 33, 999999, 319, 2
2015012620, -3, 35, 999999, 296, 4
2015012621, -5, 30, 999999, 324, 4
2015012622, -4, 33, 999999, 324, 4
2015012623     ,999999,999999,999999,999999,999999
2015012700, -7, 38, 999999, 285, 3
2015012701, -10, 36, 999999, 293, 0
2015012702, -11, 36, 999999, 275, 0
2015012703, -11, 37, 999999, 262, 0
2015012704, -13, 46, 999999, 230, 0
2015012705, -12, 44, 999999, 268, 0
2015012706, -10, 47, 999999, 235, 2
2015012707, -11, 49, 999999, 287, 3
2015012708, -12, 43, 999999, 217, 0
2015012709, -11, 48, 999999, 232, 0
2015012710, -6, 33, 999999, 307, 0
2015012711, -5, 28, 999999, 322, 5
2015012712, -5, 19, 999999, 329, 0
2015012713, -4, 17, 999999, 174, 0
2015012714, -3, 14, 999999, 49, 0
2015012715, -1, 16, 999999, 130, 0
2015012716, 0, 15, 999999, 220, 2
2015012717, -3, 14, 999999, 223, 0
2015012718, -2, 19, 999999, 166, 0
2015012719, -5, 20, 999999, 189, 0
2015012720, -3, 24, 999999, 220, 2
2015012721, -5, 22, 999999, 0, 0
2015012722, -4, 29, 999999, 329, 2
2015012723     ,999999,999999,999999,999999,999999
2015012800, -6, 29, 999999, 8, 0
2015012801, -7, 31, 999999, 318, 1
2015012802, -4, 34, 999999, 249, 3
2015012803, -6, 28, 999999, 295, 0
2015012804, -5, 28, 999999, 322, 2
2015012805, -8, 30, 999999, 282, 0
2015012806, -6, 32, 999999, 273, 3
2015012807, -5, 31, 999999, 294, 0
2015012808, -6, 31, 999999, 304, 3
2015012809, -5, 35, 999999, 306, 2
2015012810, -4, 35, 999999, 6, 0
2015012811, -3, 33, 999999, 294, 2
2015012812, -4, 28, 999999, 41, 0
2015012813, -3, 26, 999999, 338, 0
