date,temp,rh,pop,wDir,wSpeed
2015011402,  -2,  85,  0.00,  264,  0
2015011403,  -1,  83,  0.00,  181,  0
2015011404,  -2,  80,  0.00,  31,  2
2015011405,  0,  83,  0.00,  357,  3
2015011406,  -3,  82,  0.00,  11,  0
2015011407,  -1,  86,  0.00,  23,  3
2015011408,  -3,  84,  0.00,  34,  1
2015011409,  -3,  83,  0.00,  31,  1
2015011410,  -2,  77,  0.00,  23,  0
2015011411,  1,  69,  0.00,  74,  2
2015011412,  1,  61,  0.00,  85,  1
2015011413,  3,  51,  0.00,  91,  0
2015011414,  5,  39,  0.00,  312,  0
2015011415,  9,  29,  0.00,  292,  5
2015011416,  7,  29,  0.00,  215,  0
2015011417,  9,  31,  0.00,  272,  3
2015011418,  7,  38,  0.00,  235,  2
2015011419,  6,  41,  0.00,  210,  2
2015011420,  1,  57,  0.00,  145,  1
2015011421,  -1,  63,  0.00,  156,  2
2015011422,  -1,  74,  0.00,  193,  1
2015011423     , 999999, 999999, 999999, 999999, 999999
2015011500,  0,  84,  0.00,  147,  2
2015011501,  0,  87,  0.00,  139,  0
2015011502,  -1,  90,  0.00,  167,  3
2015011503,  -3,  94,  0.00,  193,  1
2015011504,  -3,  95,  0.00,  241,  0
2015011505,  -1,  97,  0.00,  292,  2
2015011506,  -1,  96,  0.00,  309,  0
2015011507,  -1,  96,  0.00,  337,  3
2015011508,  -2,  95,  0.00,  17,  2
2015011509,  -4,  93,  0.00,  306,  0
2015011510,  -4,  91,  0.00,  23,  0
2015011511,  -3,  85,  0.00,  17,  0
2015011512,  -1,  74,  0.00,  221,  0
2015011513,  2,  67,  0.00,  170,  2
2015011514,  4,  57,  0.00,  26,  0
2015011515,  4,  46,  0.00,  179,  0
2015011516,  5,  43,  0.00,  264,  0
2015011517,  6,  37,  0.00,  312,  4
2015011518,  3,  39,  0.00,  298,  2
2015011519,  5,  39,  0.00,  312,  5
2015011520,  2,  39,  0.00,  329,  4
2015011521,  1,  42,  0.00,  28,  0
2015011522,  3,  42,  0.00,  326,  9
2015011523     , 999999, 999999, 999999, 999999, 999999
2015011600,  0,  46,  0.00,  281,  4
2015011601,  1,  51,  0.00,  343,  4
2015011602,  -1,  46,  0.00,  312,  3
2015011603,  1,  49,  0.00,  283,  7
2015011604,  -1,  45,  0.00,  300,  3
2015011605,  1,  48,  0.00,  334,  6
2015011606,  -1,  45,  0.00,  315,  4
2015011607,  1,  46,  0.00,  332,  7
2015011608,  1,  45,  0.00,  295,  7
2015011609,  1,  42,  0.00,  298,  5
2015011610,  0,  37,  0.00,  292,  1
2015011611,  2,  30,  0.00,  300,  5
2015011612,  5,  28,  0.00,  309,  6
2015011613,  4,  23,  0.00,  283,  5
2015011614,  5,  19,  0.00,  283,  5
2015011615,  7,  19,  0.00,  283,  4
2015011616,  7,  19,  0.00,  306,  6
2015011617,  6,  19,  0.00,  306,  5
2015011618,  5,  20,  0.00,  320,  4
2015011619,  2,  19,  0.00,  298,  1
2015011620,  3,  23,  0.00,  346,  3
2015011621,  0,  26,  0.00,  40,  0
2015011622,  -1,  28,  0.00,  181,  0
2015011623     , 999999, 999999, 999999, 999999, 999999
2015011700,  -1,  37,  0.00,  207,  0
2015011701,  -2,  46,  0.00,  213,  0
2015011702,  -1,  48,  0.00,  184,  0
2015011703,  -4,  50,  0.00,  227,  0
2015011704,  -2,  52,  0.00,  224,  0
2015011705,  -7,  54,  0.00,  20,  0
2015011706,  -5,  55,  0.00,  0,  3
2015011707,  -8,  55,  0.00,  65,  0
2015011708,  -8,  55,  0.00,  45,  0
2015011709,  -5,  53,  0.00,  14,  2
2015011710,  -2,  48,  0.00,  26,  2
2015011711,  -1,  32,  0.00,  164,  3
2015011712,  1,  34,  0.00,  145,  5
2015011713,  0,  31,  0.00,  159,  1
2015011714,  3,  32,  0.00,  125,  5
2015011715,  2,  28,  0.00,  145,  1
2015011716,  4,  29,  0.00,  150,  6
2015011717,  0,  29,  0.00,  162,  3
2015011718,  -1,  31,  0.00,  162,  1
2015011719,  1,  35,  0.00,  128,  3
2015011720,  -1,  34,  0.00,  150,  1
2015011721,  1,  35,  0.00,  159,  3
2015011722,  -1,  34,  0.00,  147,  0
2015011723     , 999999, 999999, 999999, 999999, 999999
2015011800,  1,  40,  0.00,  14,  2
2015011801,  1,  53,  0.00,  320,  4
2015011802,  -1,  52,  0.00,  346,  2
2015011803,  -1,  54,  0.00,  17,  0
2015011804,  -2,  59,  0.00,  3,  0
2015011805,  -2,  61,  0.00,  298,  5
2015011806,  0,  62,  0.00,  312,  7
2015011807,  0,  61,  0.00,  292,  8
2015011808,  0,  61,  0.00,  295,  8
2015011809,  -1,  55,  0.00,  306,  5
2015011810,  2,  48,  0.00,  292,  8
2015011811,  1,  39,  0.00,  337,  7
2015011812,  2,  32,  0.00,  329,  6
2015011813,  3,  27,  0.00,  298,  10
2015011814,  5,  28,  0.00,  292,  10
2015011815,  6,  23,  0.00,  312,  10
2015011816,  4,  17,  0.00,  332,  10
2015011817,  4,  16,  0.00,  323,  7
2015011818,  5,  21,  0.00,  323,  6
2015011819,  4,  24,  0.00,  3,  3
2015011820,  1,  22,  0.00,  264,  0
2015011821,  1,  24,  0.00,  317,  0
2015011822,  1,  25,  0.00,  332,  1
2015011823     , 999999, 999999, 999999, 999999, 999999
2015011900,  1,  29,  0.00,  45,  2
2015011901,  1,  31,  0.00,  20,  3
2015011902,  1,  30,  0.00,  3,  0
2015011903,  -2,  31,  0.00,  14,  0
2015011904,  -4,  30,  0.00,  9,  2
2015011905,  -4,  33,  0.00,  343,  0
2015011906,  -5,  38,  0.00,  99,  0
2015011907,  -5,  45,  0.00,  9,  3
2015011908,  -5,  47,  0.00,  150,  2
2015011909,  -3,  45,  0.00,  357,  2
2015011910,  0,  37,  0.00,  43,  0
2015011911,  3,  29,  0.00,  3,  0
2015011912,  7,  21,  0.00,  147,  0
2015011913,  10,  17,  0.00,  170,  3
2015011914,  12,  15,  0.00,  167,  5
2015011915,  10,  16,  0.00,  181,  7
2015011916,  8,  16,  0.00,  170,  2
2015011917,  8,  23,  0.00,  145,  5
2015011918,  5,  35,  0.00,  176,  1
2015011919,  4,  38,  0.00,  184,  1
2015011920,  5,  41,  0.00,  167,  2
2015011921,  5,  42,  0.00,  261,  2
2015011922,  3,  42,  0.00,  312,  0
2015011923     , 999999, 999999, 999999, 999999, 999999
2015012000,  3,  49,  0.00,  23,  2
2015012001,  0,  48,  0.00,  65,  0
2015012002,  0,  48,  0.00,  11,  0
2015012003,  1,  53,  0.00,  9,  2
2015012004,  1,  52,  0.00,  14,  2
2015012005,  1,  52,  0.00,  51,  0
2015012006,  1,  54,  0.00,  17,  2
2015012007,  -1,  51,  0.00,  320,  0
2015012008,  -1,  51,  0.00,  136,  0
2015012009,  0,  52,  0.00,  111,  1
2015012010,  4,  49,  0.00,  26,  2
2015012011,  7,  42,  0.00,  20,  2
2015012012,  8,  39,  0.00,  65,  2
2015012013,  9,  33,  0.00,  309,  5
2015012014,  10,  35,  0.00,  303,  5
2015012015,  11,  36,  0.00,  309,  5
2015012016,  12,  32,  0.00,  334,  5
2015012017,  9,  18,  0.00,  298,  5
2015012018,  8,  19,  0.00,  312,  6
2015012019,  9,  22,  0.00,  292,  8
2015012020,  7,  17,  0.00,  300,  4
2015012021,  6,  18,  0.00,  320,  3
2015012022,  6,  18,  0.00,  6,  2
2015012023     , 999999, 999999, 999999, 999999, 999999
2015012100,  6,  22,  0.00,  300,  7
2015012101,  5,  23,  0.00,  320,  7
2015012102,  4,  24,  0.00,  326,  3
2015012103,  4,  25,  0.00,  289,  5
2015012104,  0,  26,  0.00,  298,  4
2015012105,  -1,  28,  0.00,  323,  4
2015012106,  -1,  30,  0.00,  292,  6
2015012107,  1,  35,  0.00,  298,  6
2015012108,  -1,  35,  0.00,  312,  3
2015012109,  1,  35,  0.00,  312,  7
2015012110,  0,  30,  0.00,  340,  1
2015012111,  3,  27,  0.00,  340,  3
2015012112,  2,  21,  0.00,  0,  1
2015012113,  4,  17,  0.00,  292,  3
2015012114,  6,  16,  0.00,  343,  4
2015012115,  7,  13,  0.00,  278,  5
2015012116,  6,  10,  0.00,  323,  6
2015012117,  6,  10,  0.00,  337,  4
2015012118,  4,  12,  0.00,  298,  4
2015012119,  0,  31,  0.00,  150,  1
2015012120,  -1,  40,  0.00,  164,  0
2015012121,  1,  47,  0.00,  153,  2
2015012122,  -2,  47,  0.00,  224,  0
2015012123     , 999999, 999999, 999999, 999999, 999999
2015012200,  -3,  48,  0.00,  215,  1
2015012201,  -1,  50,  0.00,  306,  0
2015012202,  -4,  52,  0.00,  20,  0
2015012203,  -4,  59,  0.00,  14,  2
2015012204,  -5,  61,  0.00,  23,  0
2015012205,  -5,  64,  0.00,  68,  2
2015012206,  -8,  59,  0.00,  62,  0
2015012207,  -8,  57,  0.00,  3,  0
2015012208,  -7,  59,  0.00,  9,  2
2015012209,  -7,  55,  0.00,  0,  0
2015012210,  -2,  50,  0.00,  0,  0
2015012211,  -1,  36,  0.00,  181,  0
2015012212,  1,  32,  0.00,  147,  1
2015012213,  4,  31,  0.00,  190,  3
2015012214,  5,  30,  0.00,  142,  5
2015012215,  3,  27,  0.00,  170,  4
2015012216,  5,  31,  0.00,  167,  5
2015012217,  3,  35,  0.00,  145,  4
2015012218,  2,  39,  0.00,  130,  5
2015012219,  -1,  40,  0.00,  128,  1
2015012220,  -1,  42,  0.00,  170,  0
2015012221,  -1,  44,  0.00,  196,  0
2015012222,  -1,  46,  0.00,  235,  0
2015012223     , 999999, 999999, 999999, 999999, 999999
2015012300,  -2,  55,  0.00,  6,  2
2015012301,  -4,  54,  0.00,  20,  0
2015012302,  -5,  55,  0.00,  11,  0
2015012303,  -5,  56,  0.00,  11,  0
2015012304,  -5,  58,  0.00,  139,  0
2015012305,  -4,  61,  0.00,  343,  2
2015012306,  -5,  59,  0.00,  0,  0
2015012307,  -3,  62,  0.00,  227,  0
2015012308,  -5,  63,  0.00,  11,  1
2015012309,  -3,  56,  0.00,  0,  0
2015012310,  1,  47,  0.00,  57,  2
2015012311,  4,  42,  0.00,  65,  2
2015012312,  6,  30,  0.00,  139,  0
2015012313,  7,  24,  0.00,  20,  0
2015012314,  11,  24,  0.00,  332,  2
2015012315,  12,  19,  0.00,  235,  2
2015012316,  10,  21,  0.00,  181,  3
2015012317,  8,  32,  0.00,  145,  4
2015012318,  4,  37,  0.00,  170,  4
2015012319,  4,  44,  0.00,  224,  2
2015012320,  4,  45,  0.00,  241,  2
2015012321,  3,  49,  0.00,  232,  2
2015012322,  3,  49,  0.00,  238,  2
2015012323     , 999999, 999999, 999999, 999999, 999999
2015012400,  2,  51,  0.00,  201,  2
2015012401,  2,  50,  0.00,  244,  2
2015012402,  0,  57,  0.00,  14,  3
2015012403,  -2,  54,  0.00,  23,  1
2015012404,  -2,  55,  0.00,  54,  0
2015012405,  0,  56,  0.00,  0,  0
2015012406,  1,  55,  0.00,  6,  2
2015012407,  1,  55,  0.00,  346,  2
2015012408,  -1,  55,  0.00,  26,  0
2015012409,  1,  63,  0.00,  43,  2
2015012410,  -1,  70,  0.10,  79,  0
2015012411,  -1,  74,  0.10,  0,  0
2015012412,  -1,  82,  0.00,  26,  1
2015012413,  1,  92,  0.60,  28,  3
2015012414,  -1,  91,  0.10,  28,  0
2015012415,  1,  93,  0.00,  31,  2
2015012416,  -1,  90,  0.00,  351,  0
2015012417,  1,  90,  0.00,  343,  2
2015012418,  -1,  91,  0.30,  0,  0
2015012419,  1,  95,  0.20,  28,  2
2015012420,  -1,  94,  0.20,  20,  0
2015012421,  -1,  94,  0.00,  26,  0
2015012422,  -1,  93,  0.20,  34,  0
2015012423     , 999999, 999999, 999999, 999999, 999999
2015012500,  1,  88,  0.00,  20,  3
2015012501,  1,  87,  0.00,  79,  2
2015012502,  -1,  85,  0.00,  323,  1
2015012503,  1,  89,  0.00,  26,  2
2015012504,  1,  88,  0.00,  23,  2
2015012505,  -1,  86,  0.00,  23,  1
2015012506,  1,  86,  0.00,  17,  3
2015012507,  1,  88,  0.00,  9,  4
2015012508,  1,  86,  0.00,  340,  4
2015012509,  1,  84,  0.00,  20,  5
2015012510,  1,  81,  0.00,  11,  5
2015012511,  -1,  76,  0.00,  6,  3
2015012512,  0,  74,  0.00,  11,  2
2015012513,  3,  73,  0.00,  354,  2
2015012514,  2,  68,  0.00,  31,  1
2015012515,  3,  63,  0.00,  295,  0
2015012516,  3,  68,  0.00,  275,  0
2015012517,  4,  72,  0.00,  340,  2
2015012518,  4,  76,  0.00,  0,  2
2015012519,  4,  78,  0.00,  62,  2
2015012520,  3,  79,  0.00,  207,  3
2015012521,  3,  81,  0.00,  340,  3
2015012522,  1,  77,  0.00,  0,  0
2015012523     , 999999, 999999, 999999, 999999, 999999
2015012600,  -1,  87,  0.00,  0,  0
2015012601,  1,  89,  0.00,  20,  4
2015012602,  -1,  86,  0.00,  332,  0
2015012603,  -1,  86,  0.00,  201,  0
2015012604,  0,  90,  0.00,  139,  0
2015012605,  0,  92,  0.00,  37,  3
2015012606,  0,  91,  0.00,  0,  3
2015012607,  -2,  86,  0.00,  6,  1
2015012608,  -1,  85,  0.00,  11,  0
2015012609,  -1,  81,  0.00,  159,  0
2015012610,  2,  78,  0.00,  349,  2
2015012611,  4,  68,  0.00,  357,  2
2015012612,  3,  61,  0.00,  249,  0
2015012613,  5,  53,  0.00,  176,  0
2015012614,  9,  42,  0.00,  337,  2
2015012615,  8,  38,  0.00,  28,  0
2015012616,  8,  37,  0.00,  85,  1
2015012617,  9,  42,  0.00,  142,  3
